Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;30330;tornac;30;5;occitanie;44,0187721;3,9849014;778;756;741;729;722;741;19,658335;20,175;19,049997;20,65;19,45;19,658335;14,9791675;15,3583335;14,408331;15,7125005;14,75;14,9791675;10,3;10,541667;9,766665;10,775001;10,05;10,3;9,358335
;34311;tourbes;34;6;occitanie;43,4428253;3,3732753;625;625;599;598;588;599;21,016666;21,558334;20,533333;21,958334;20,866667;21,016666;16,4541665;16,8291675;15,970833;17,187501;16,295833;16,4541665;11,891667;12,100001;11,408333;12,416668;11,724999;11,891667;9,124999
;11392;tournissan;11;3;occitanie;43,0840759;2,6602621;674;676;648;647;642;648;19,6;20,191668;19,033333;20,558332;19,458334;19,6;15,375001;15,7333345;14,825;16,1083325;15,2375;15,375001;11,150002;11,275001;10,616667;11,658333;11,016666;11,150002;8,449998
;11393;tourouzelle;11;6;occitanie;43,2471046;2,7266481;631;637;607;609;604;609;20,425;21,025;19,874998;21,408333;20,283333;20,425;16,0041665;16,383333;15,4749995;16,7499995;15,870834;16,0041665;11,583333;11,741666;11,075001;12,091666;11,458335;11,583333;8,841667
;11396;trausse;11;3;occitanie;43,318222;2,569016;693;691;667;665;661;667;19,824999;20,416666;19,266666;20,825;19,708334;19,824999;15,2916655;15,6791665;14,75;16,045833;15,183334;15,2916655;10,758332;10,941667;10,233334;11,266666;10,658334;10,758332;9,066667
;11397;trebes;11;1;occitanie;43,2054062;2,4597764;696;694;667;667;662;667;19,70833;20,3;19,15;20,691668;19,591665;19,70833;15,349998;15,7208335;14,8041665;16,1;15,2291655;15,349998;10,991666;11,141667;10,458333;11,508332;10,866666;10,991666;8,716664
;30331;tresques;30;7;occitanie;44,1173515;4,5930853;859;841;822;806;797;822;20,800001;21,341667;20,166666;21,775;20,591665;20,800001;15,712501;16,1291675;15,1083325;16,4499995;15,4791655;15,712501;10,625001;10,916668;10,049999;11,124999;10,366666;10,625001;10,175
;66214;tresserre;66;2;occitanie;42,5559158;2,8377895;600;597;570;569;561;570;21,099998;21,625;20,558332;21,933332;20,941668;21,099998;16,454166;16,7833335;15,908332;17,1041665;16,2708335;16,454166;11,808334;11,941667;11,258332;12,275001;11,599999;11,808334;9,291664
;66215;trevillach;66;2;occitanie;42,7093582;2,5089872;780;768;738;741;731;741;18,141666;18,7;17,59167;19,05;18,016666;18,141666;13,8041665;14,145833;13,2625015;14,4833335;13,658333;13,8041665;9,466667;9,591666;8,933333;9,916667;9,3;9,466667;8,674999
;66217;trouillas;66;6;occitanie;42,6064224;2,8200576;607;604;574;577;567;577;21,108335;21,616669;20,550001;21,966667;20,933332;21,108335;16,3958345;16,7041685;15,8333335;17,0541665;16,2041655;16,3958345;11,683334;11,791668;11,116666;12,141666;11,474999;11,683334;9,425001
;11401;tuchan;11;3;occitanie;42,9062767;2,7277803;652;657;623;628;616;628;19,566666;20,141666;19,025002;20,491667;19,433334;19,566666;15,404166;15,75;14,8583345;16,104167;15,254167;15,404166;11,241666;11,358334;10,691667;11,716667;11,075;11,241666;8,325
;34316;usclas du bosc;34;2;occitanie;43,7284126;3,3993502;709;697;677;671;667;677;18,891666;19,425001;18,333334;19,85;18,708334;18,891666;14,7041665;15,0875005;14,1791675;15,4375005;14,5166675;14,7041665;10,516667;10,75;10,025001;11,025001;10,325001;10,516667;8,374999
;30334;uzes;30;7;occitanie;44,0132179;4,4162507;839;820;802;788;777;802;20,691668;21,225;20,074999;21,641665;20,5;20,691668;15,633334;16,0416675;15,0541665;16,3666655;15,4125;15,633334;10,575;10,858335;10,033334;11,091666;10,325;10,575;10,116668
;34318;vacquieres;34;4;occitanie;43,829216;3,950706;733;721;700;691;682;700;20,291668;20,775;19,7;21,208334;20,075;20,291668;15,6000005;15,9666665;15,0458335;16,291667;15,366667;15,6000005;10,908333;11,158333;10,391667;11,375;10,658334;10,908333;9,383335
;11251;val de dagne;11;3;occitanie;43,1335526;2,5489652;722;723;692;696;689;696;19,125;19,733334;18,583334;20,091667;19,008333;19,125;14,829167;15,204167;14,291667;15,566667;14,7083335;14,829167;10,533334;10,675;10;11,041667;10,408334;10,533334;8,591666
;34322;valflaunes;34;4;occitanie;43,8018761;3,8623068;762;747;725;717;708;725;19,641666;20,116665;19,041666;20,533333;19,433332;19,641666;15,1208335;15,4708325;14,558333;15,804167;14,887499;15,1208335;10,600001;10,825;10,075;11,075001;10,341666;10,600001;9,041665
;30340;valliguieres;30;5;occitanie;44,0083771;4,5898519;883;869;849;830;819;849;20,025;20,508335;19,383331;20,95;19,783335;20,025;15,15;15,5291675;14,549998;15,8583335;14,8916675;15,15;10,275;10,55;9,716665;10,766667;10;10,275;9,75
;34325;valros;34;6;occitanie;43,4193535;3,3612881;625;625;599;598;588;599;21,016666;21,558334;20,533333;21,958334;20,866667;21,016666;16,4541665;16,8291675;15,970833;17,187501;16,295833;16,4541665;11,891667;12,100001;11,408333;12,416668;11,724999;11,891667;9,124999
;30341;vauvert;30;6;occitanie;43,6256256;4,3058801;740;736;710;701;685;710;21,291666;21,691666;20,708332;22,083334;21,033333;21,291666;16,6333335;16,9458335;16,0874995;17,283334;16,3666665;16,6333335;11,975001;12,200001;11,466667;12,483334;11,7;11,975001;9,316665
;34327;vendargues;34;5;occitanie;43,6606941;3,9626384;702;695;671;662;651;671;21,250002;21,691666;20,691666;22,091665;21,025;21,250002;16,3541675;16,699999;15,8375;17,033332;16,120833;16,3541675;11,458333;11,708332;10,983334;11,974999;11,216666;11,458333;9,791669
;34328;vendemian;34;3;occitanie;43,5788994;3,5629752;664;659;637;633;623;637;20,408333;20,916668;19,9;21,325;20,225;20,408333;15,995833;16,370834;15,4999995;16,7041665;15,8000005;15,995833;11,583333;11,825;11,099999;12,083333;11,375001;11,583333;8,825
;34329;vendres;34;6;occitanie;43,2581635;3,2270787;597;603;576;575;563;576;20,916666;21,458334;20,408333;21,833334;20,766666;20,916666;16,6958325;17,0583335;16,2041665;17,429168;16,533333;16,6958325;12,474999;12,658333;12;13,025002;12,3;12,474999;8,441667
;30342;venejan;30;5;occitanie;44,1986427;4,6684785;865;847;832;813;804;832;20,733332;21,316668;20,083332;21,76667;20,550001;20,733332;15,6624995;16,1166675;15,0624995;16,437502;15,4458335;15,6624995;10,591667;10,916667;10,041667;11,108334;10,341666;10,591667;10,141665
;11404;ventenac cabardes;11;1;occitanie;43,2754478;2,2823184;740;732;712;711;707;712;19,741667;20,325;19,175001;20,741667;19,625;19,741667;15,0958335;15,470834;14,5500005;15,845834;14,983333;15,0958335;10,45;10,616668;9,925;10,950001;10,341666;10,45;9,291667
;11405;ventenac en minervois;11;6;occitanie;43,2518463;2,8566098;617;624;596;596;590;596;20,608334;21,183334;20,066668;21,574999;20,45;20,608334;16,108334;16,475;15,5833345;16,8458325;15,9583335;16,108334;11,608334;11,766666;11,100001;12,116666;11,466667;11,608334;9
;30344;vergeze;30;5;occitanie;43,7370338;4,2333546;749;743;720;709;696;720;21,6;22,025002;20,999998;22,433334;21,35;21,6;16,616666;16,9500015;16,062499;17,295834;16,358333;16,616666;11,633332;11,875001;11,125;12,158334;11,366666;11,633332;9,966668
;30346;vers pont du gard;30;5;occitanie;43,9671669;4,5193105;841;828;807;792;780;807;20,733334;21,225;20,108334;21,650002;20,508333;20,733334;15,795834;16,183333;15,2125;16,504168;15,545833;15,795834;10,858334;11,141666;10,316666;11,358334;10,583333;10,858334;9,875
;11408;verzeille;11;1;occitanie;43,1200714;2,3292077;754;744;723;723;718;723;19,300001;19,908333;18,750002;20,266666;19,183332;19,300001;14,8583335;15,245834;14,3083345;15,6;14,7458325;14,8583335;10,416666;10,583335;9,866667;10,933334;10,308333;10,416666;8,883335
;30347;vestric et candiac;30;5;occitanie;43,73592;4,2643423;753;748;724;713;700;724;21,625;22,049997;21,041666;22,449999;21,375;21,625;16,6416665;16,974999;16,091666;17,3;16,3791655;16,6416665;11,658333;11,900001;11,141666;12,150001;11,383331;11,658333;9,966667
;34332;vias;34;6;occitanie;43,3130646;3,3991437;597;601;575;573;563;575;21,091665;21,641668;20,633333;22,016668;20,974998;21,091665;16,749999;17,1208335;16,283333;17,4750005;16,6041655;16,749999;12,408333;12,599999;11,933333;12,933333;12,233333;12,408333;8,683332
;34333;vic la gardiole;34;3;occitanie;43,4863014;3,8039405;644;641;614;611;598;614;20,624998;21,091665;20,133333;21,483332;20,425;20,624998;16,6499985;16,995833;16,1708325;17,3458325;16,42916575;16,6499985;12,674999;12,900001;12,208332;13,208333;12,4333315;12,674999;7,949999
;11410;villalier;11;1;occitanie;43,2524452;2,4186082;714;709;686;683;680;686;19,866669;20,449999;19,308332;20,883333;19,749998;19,866669;15,3000015;15,679166;14,754166;16,058333;15,187499;15,3000015;10,733334;10,908333;10,2;11,233333;10,625;10,733334;9,133335
;11414;villar en val;11;3;occitanie;43,0813332;2,4452031;838;829;805;801;797;805;17,5;18,074999;16,925;18,466667;17,383333;17,5;13,4666665;13,8249995;12,9125;14,191667;13,345833;13,4666665;9,433333;9,575;8,9;9,916667;9,308333;9,433333;8,066667
;11417;villarzel du razes;11;1;occitanie;43,1423721;2,2026923;807;797;775;771;767;775;18,783333;19,391665;18,233332;19,783333;18,675;18,783333;14,2791665;14,6708325;13,7375;15,0375;14,1791665;14,2791665;9,775;9,95;9,241668;10,291667;9,683333;9,775;9,008333
;11425;villegailhenc;11;1;occitanie;43,2716446;2,3470132;725;720;699;697;694;699;19,783335;20,383333;19,233334;20,791666;19,675001;19,783335;15,183334;15,575;14,6458335;15,9416665;15,079168;15,183334;10,583333;10,766667;10,058333;11,091667;10,483335;10,583333;9,200002
;11426;villegly;11;1;occitanie;43,293354;2,4368961;739;735;712;711;707;712;19,308332;19,908333;18,766666;20,333334;19,191668;19,308332;14,816666;15,2125;14,2916665;15,591666;14,704168;14,816666;10,325;10,516667;9,816667;10,849998;10,216668;10,325;8,983332
;11427;villelongue d aude;11;1;occitanie;43,0559425;2,0920162;801;784;767;763;758;767;19,008333;19,608334;18,458334;20,008335;18,891666;19,008333;14,320833;14,7125005;13,7750005;15,0750005;14,208333;14,320833;9,633333;9,816667;9,091667;10,141666;9,525;9,633333;9,375
;11429;villemoustaussou;11;1;occitanie;43,2496071;2,3660562;716;712;691;688;684;691;19,983332;20,574999;19,425001;20,983332;19,85;19,983332;15,4416665;15,820833;14,904167;16,1999995;15,3208335;15,4416665;10,900001;11,066667;10,383333;11,416667;10,791667;10,900001;9,083331
;66227;villeneuve de la raho;66;6;occitanie;42,639843;2,9105191;568;571;541;541;534;541;21,391668;21,933334;20,85;22,266668;21,258335;21,391668;16,854167;17,18750125;16,3125005;17,525001;16,6833345;16,854167;12,316666;12,4416685;11,775001;12,783334;12,108334;12,316666;9,075002
;11431;villeneuve les corbieres;11;2;occitanie;42,9585495;2,7697163;654;661;625;627;618;627;19,616665;20,175;19,058332;20,533335;19,449999;19,616665;15,4124985;15,758333;14,866666;16,112501;15,2541665;15,4124985;11,208332;11,341666;10,675;11,691667;11,058334;11,208332;8,408333
;34337;villeneuve les maguelone;34;5;occitanie;43,5258102;3,8582342;655;652;626;623;608;626;20,841667;21,308332;20,341665;21,699999;20,641666;20,841667;16,5541665;16,9;16,066665;17,2458335;16,3374995;16,5541665;12,266666;12,491668;11,791665;12,791668;12,033333;12,266666;8,575001
;11433;villeneuve minervois;11;1;occitanie;43,3294144;2,4685557;729;726;704;701;698;704;19,4;19,975;18,85;20,4;19,275;19,4;14,9125;15,2875005;14,375;15,666667;14,7958335;14,9125;10,425;10,600001;9,9;10,933334;10,316667;10,425;8,975
;11436;villeseque des corbieres;11;3;occitanie;43,0181732;2,8576889;642;649;616;617;609;617;19,616665;20,191668;19,066668;20,541668;19,441668;19,616665;15,5583325;15,916667;15,0208335;16,275;15,3916675;15,5583325;11,5;11,641666;10,974999;12,008332;11,341667;11,5;8,116665
;11437;villesequelande;11;1;occitanie;43,233017;2,2302043;747;738;718;716;713;718;19,683336;20,291666;19,125002;20,691668;19,566666;19,683336;15,0708345;15,454167;14,5291675;15,8250015;14,9625;15,0708345;10,458333;10,616668;9,933333;10,958335;10,358334;10,458333;9,225003
;11438;villesiscle;11;1;occitanie;43,2279854;2,0894372;770;758;743;736;733;743;19,741667;20,366667;19,208334;20,775;19,658333;19,741667;14,9416665;15,358333;14,420833;15,7208335;14,85;14,9416665;10,141666;10,349999;9,633332;10,666667;10,041667;10,141666;9,600001
;34341;villeveyrac;34;3;occitanie;43,5005646;3,5936966;670;667;640;638;626;640;20,375;20,858334;19,866667;21,291666;20,183334;20,375;16,058334;16,4125005;15,570833;16,791667;15,8625005;16,058334;11,741668;11,966667;11,274999;12,291668;11,541667;11,741668;8,633332
;11441;vinassan;11;6;occitanie;43,2054901;3,0956552;606;612;584;585;575;585;20,299997;20,866667;19,791666;21,225;20,125;20,299997;16,162498;16,529167;15,6541665;16,887499;15,995834;16,162498;12,024999;12,191667;11,516667;12,549998;11,866668;12,024999;8,274998
