Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
;11018;arzens;11;1;occitanie;43,2012634;2,204571;798;744;777;753;753;753;18,891666;20,133333;18,358334;20,091667;18,85;18,891666;14,4125;15,308334;13,8750005;15,3208335;14,3291665;14,4125;9,933334;10,483335;9,391667;10,55;9,808333;9,933334;8,958332
;30018;asperes;30;7;occitanie;43,8070602;4,0390196;749;682;717;701;691;701;20,525;21,591667;19,983334;21,616667;20,358332;20,525;15,7875;16,616667;15,2375005;16,633334;15,5874995;15,7875;11,05;11,641667;10,491667;11,650001;10,816667;11,05;9,475
;34013;aspiran;34;3;occitanie;43,5671921;3,4483216;641;592;622;602;596;602;20,75;21,875;20,241667;21,883333;20,633333;20,75;16,299999;17,1541665;15,791667;17,175;16,15;16,299999;11,849998;12,433333;11,341667;12,466667;11,666667;11,849998;8,900002
;34014;assas;34;7;occitanie;43,7104454;3,8982704;720;660;691;673;665;673;20,458334;21,5;19,916668;21,525;20,283333;20,458334;15,8333335;16,6416665;15,287501;16,6583335;15,620833;15,8333335;11,208333;11,783333;10,658334;11,791667;10,958333;11,208333;9,250001
;34015;assignan;34;3;occitanie;43,4002495;2,8866763;680;637;673;647;641;647;19,28333;20,483335;18,75;20,466667;19,191668;19,28333;15,029166;15,9041675;14,4999995;15,920833;14,9208345;15,029166;10,775002;11,325;10,249999;11,374999;10,650001;10,775002;8,508328
;30020;aubord;30;5;occitanie;43,7515526;4,3173575;767;707;739;722;711;722;21,458334;22,433332;20,9;22,466667;21,258331;21,458334;16,579167;17,3583325;16,008333;17,3666665;16,337499;16,579167;11,7;12,283333;11,116666;12,266666;11,416667;11,7;9,758334
;34016;aumelas;34;3;occitanie;43,5776405;3,6174262;708;653;685;665;656;665;19,800001;20,883333;19,333332;20,908335;19,666666;19,800001;15,508334;16,345833;15,0291655;16,375001;15,3541665;15,508334;11,216667;11,808333;10,724999;11,841667;11,041667;11,216667;8,583334
;34018;autignac;34;2;occitanie;43,5000343;3,1674125;646;599;632;608;603;608;19,85;20,991667;19,341667;21,008331;19,741667;19,85;15,6250005;16,479167;15,1166665;16,5124985;15,4916675;15,6250005;11,400001;11,966667;10,891666;12,016666;11,241668;11,400001;8,449999
;34020;azillanet;34;3;occitanie;43,3238373;2,7455108;640;599;633;609;604;609;20,35;21,566666;19,808332;21,550001;20,275;20,35;15,854167;16,7291665;15,30833175;16,758334;15,7499995;15,854167;11,358334;11,891667;10,8083315;11,966667;11,224999;11,358334;8,991666
;11022;azille;11;6;occitanie;43,2738876;2,6567986;647;605;639;614;610;614;20,458334;21,683334;19,925;21,65;20,4;20,458334;15,8875;16,775001;15,345833;16,787501;15,8;15,8875;11,316666;11,866668;10,766666;11,925002;11,2;11,316666;9,141668
;11023;badens;11;1;occitanie;43,2212448;2,5050173;672;629;663;639;635;639;20,141666;21,375;19,633335;21,325003;20,108335;20,141666;15,6833325;16,5625;15,1458345;16,5666685;15,604168;15,6833325;11,224999;11,75;10,658334;11,808334;11,100001;11,224999;8,916667
;66011;bages;66;6;occitanie;42,6077614;2,8890972;576;543;576;536;528;543;21,35;22,425001;20,800001;22,441666;21,308336;21,35;16,733334;17,5125;16,175;17,5749995;16,633334;16,733334;12,116668;12,599999;11,549999;12,708333;11,958332;12,116668;9,233332
;11025;bagnoles;11;1;occitanie;43,2679024;2,4489684;710;666;699;675;672;675;19,866667;21,09167;19,324999;21,066666;19,833332;19,866667;15,312499;16,2125015;14,7708325;16,220833;15,254166;15,312499;10,758331;11,333333;10,216666;11,375;10,675;10,758331;9,108336
;30028;bagnols sur ceze;30;7;occitanie;44,1628189;4,6246486;867;782;828;812;804;812;20,591667;21,783335;20,025;21,800001;20,441666;20,591667;15,6125;16,5125005;15,0250005;16,5125;15,4166665;15,6125;10,633333;11,241666;10,025001;11,224999;10,391667;10,633333;9,958334
;66014;baixas;66;3;occitanie;42,7457008;2,8054805;595;561;594;555;548;561;21,108334;22,258337;20,558332;22,216667;21,075;21,108334;16,608334;17,4333355;16,0499995;17,454166;16,504167;16,608334;12,108334;12,608334;11,541667;12,691665;11,933334;12,108334;9
;11027;barbaira;11;1;occitanie;43,175148;2,5144706;683;639;674;647;644;647;19,775;21;19,216665;20,966667;19,708334;19,775;15,454167;16,320833;14,891666;16,3416665;15,3625;15,454167;11,133334;11,641666;10,566667;11,716666;11,016666;11,133334;8,641666
;30029;barjac;30;5;occitanie;44,3123817;4,3487458;870;773;821;809;804;809;19,574999;20,908333;19,025;20,925001;19,491667;19,574999;14,6625;15,654167;14,091667;15,6500005;14,525;14,6625;9,750001;10,400001;9,158334;10,375;9,558333;9,750001;9,824998
;30030;baron;30;5;occitanie;44,0554504;4,2746797;847;764;805;790;785;790;19,933334;21,116667;19,383333;21,141666;19,783335;19,933334;15,070834;15,9625005;14,508333;15,979166;14,8750005;15,070834;10,208334;10,808334;9,633333;10,816666;9,966666;10,208334;9,725
;34025;bassan;34;5;occitanie;43,40868;3,2554038;617;575;606;583;576;583;21,108334;22,241669;20,641666;22,233332;21,016666;21,108334;16,5666675;17,4166685;16,066667;17,437499;16,4374995;16,5666675;12,025001;12,591668;11,491668;12,641666;11,858333;12,025001;9,083333
;30032;beaucaire;30;5;occitanie;43,7797356;4,5938392;769;707;744;724;714;724;21,633333;22,583336;21,058334;22,6;21,391668;21,633333;16,658333;17,425001;16,0791665;17,437501;16,387501;16,658333;11,683333;12,266666;11,099999;12,275002;11,383334;11,683333;9,95
;34026;beaufort;34;5;occitanie;43,3041801;2,7678614;657;617;652;626;620;626;19,941668;21,15;19,375002;21,133333;19,85;19,941668;15,5708345;16,433333;15,0125015;16,4625;15,445834;15,5708345;11,200001;11,716666;10,650001;11,791667;11,041668;11,200001;8,741667
;30033;beauvoisin;30;5;occitanie;43,6959877;4,3224649;771;712;746;727;714;727;21,333334;22,291666;20,78333;22,300001;21,116665;21,333334;16,5000005;17,266666;15,9374985;17,283333;16,2458325;16,5000005;11,666667;12,241666;11,091667;12,266665;11,375;11,666667;9,666667
;34028;bedarieux;34;3;occitanie;43,6127357;3,1662498;679;629;661;640;635;640;19,083334;20,225;18,558334;20,258333;18,966667;19,083334;14,870834;15,741666;14,3500005;15,7583325;14,745834;14,870834;10,658334;11,258332;10,141667;11,258332;10,525001;10,658334;8,425
;34029;belarga;34;5;occitanie;43,5539398;3,4993558;629;580;609;589;583;589;21,074999;22,166666;20,583336;22,208334;20,949999;21,074999;16,5500005;17,3958335;16,037501;17,4291665;16,395833;16,5500005;12,025002;12,625001;11,491666;12,649999;11,841667;12,025002;9,049997
;30034;bellegarde;30;5;occitanie;43,7516403;4,4958606;791;727;762;744;733;744;21,516668;22,475;20,941666;22,5;21,275;21,516668;16,575;17,3333335;16,004166;17,358334;16,3041665;16,575;11,633332;12,191667;11,066666;12,216668;11,333333;11,633332;9,883336
;11034;belveze du razes;11;1;occitanie;43,1238136;2,0910823;797;745;777;753;752;753;19,233334;20,466665;18,691666;20,416666;19,166666;19,233334;14,4625005;15,358332;13,9249995;15,3624995;14,3791665;14,4625005;9,691667;10,249999;9,158333;10,308333;9,591667;9,691667;9,541667
;34030;berlou;34;2;occitanie;43,498703;2,9500434;747;695;734;706;702;706;18,175001;19,366667;17,666666;19,383333;18,1;18,175001;14,116667;14,9875005;13,6;15,0291665;14,004167;14,116667;10,058333;10,608334;9,533334;10,675;9,908334;10,058333;8,116668
;34031;bessan;34;6;occitanie;43,3570938;3,4160185;607;567;597;572;564;572;21,15;22,266668;20,708332;22,275;21,05;21,15;16,7333335;17,5916665;16,2624995;17,620833;16,6083335;16,7333335;12,316667;12,916665;11,816667;12,966666;12,166667;12,316667;8,833333
;34032;beziers;34;6;occitanie;43,3474655;3,2308598;621;581;612;586;581;586;21,016668;22,158333;20,53333;22,166664;20,933332;21,016668;16,575;17,425;16,074999;17,462499;16,4541665;16,575;12,133332;12,691667;11,616668;12,758334;11,975001;12,133332;8,883336
;30039;bezouce;30;5;occitanie;43,874649;4,5005374;812;742;781;764;751;764;21,441668;22,433334;20,849998;22,441666;21,199999;21,441668;16,3583335;17,141666;15,762499;17,15;16,0833325;16,3583335;11,274999;11,849998;10,675;11,858334;10,966666;11,274999;10,166669
;11040;bizanet;11;6;occitanie;43,1483841;2,8698385;610;576;610;580;571;580;20,508333;21,724998;19,983332;21,675001;20,441668;20,508333;16,1625;17,0374995;15,6291665;17,0500005;16,0625005;16,1625;11,816667;12,350001;11,275001;12,425;11,683333;11,816667;8,691666
;11041;bize minervois;11;3;occitanie;43,3297653;2,8712981;628;588;622;596;592;596;20,258333;21,491669;19,724998;21,449999;20,183334;20,258333;15,8750005;16,766668;15,3416665;16,7833325;15,7875005;15,8750005;11,491668;12,041667;10,958335;12,116666;11,391667;11,491668;8,766665
;30041;blauzac;30;7;occitanie;43,9666519;4,3749399;826;747;788;774;764;774;20,766666;21,858332;20,216667;21,875;20,566668;20,766666;15,766666;16,612499;15,204167;16,620834;15,5375005;15,766666;10,766666;11,366666;10,191667;11,366668;10,508333;10,766666;10
;11042;blomac;11;6;occitanie;43,2136803;2,589036;653;610;643;619;616;619;20,316668;21,550001;19,783335;21,508333;20,266666;20,316668;15,8250005;16,7125005;15,2916675;16,7291665;15,75;15,8250005;11,333333;11,875;10,8;11,95;11,233334;11,333333;8,983335
;34033;boisseron;34;7;occitanie;43,752449;4,0759406;731;668;701;684;675;684;21,050001;22,083334;20,508335;22,108332;20,858334;21,050001;16,1458345;16,95;15,591667;16,9708335;15,925;16,1458345;11,241668;11,816666;10,674999;11,833335;10,991666;11,241668;9,808333
;30047;bouillargues;30;5;occitanie;43,8017998;4,434617;803;737;773;752;745;752;21,641668;22,633333;21,058332;22,650002;21,391668;21,641668;16,5958335;17,3708335;16,012499;17,383335;16,3125005;16,5958335;11,549999;12,108334;10,966666;12,116668;11,233333;11,549999;10,091669
;34037;boujan sur libron;34;6;occitanie;43,3797302;3,263406;617;575;606;583;576;583;21,108334;22,241669;20,641666;22,233332;21,016666;21,108334;16,5666675;17,4166685;16,066667;17,437499;16,4374995;16,5666675;12,025001;12,591668;11,491668;12,641666;11,858333;12,025001;9,083333
;30049;bourdic;30;7;occitanie;43,9777031;4,3346019;826;747;788;774;764;774;20,766666;21,858332;20,216667;21,875;20,566668;20,766666;15,766666;16,612499;15,204167;16,620834;15,5375005;15,766666;10,766666;11,366666;10,191667;11,366668;10,508333;10,766666;10
;11048;boutenac;11;6;occitanie;43,1462021;2,7982733;621;587;622;591;583;591;20,441668;21,683332;19,908333;21,633333;20,391665;20,441668;16,0833345;16,962499;15,533333;16,975;15,987499;16,0833345;11,725001;12,241666;11,158333;12,316667;11,583333;11,725001;8,716667
;30050;bragassargues;30;5;occitanie;43,9189377;4,0457878;771;698;734;719;713;719;20,241667;21,341665;19,683332;21,391668;20,066666;20,241667;15,4875005;16,337499;14,9249995;16,354167;15,2791665;15,4875005;10,733334;11,333333;10,166667;11,316666;10,491667;10,733334;9,508333
;11049;bram;11;1;occitanie;43,2514305;2,1105866;760;714;745;724;725;725;19,825;21,058332;19,291668;21,025002;19,758333;19,825;15,0041665;15,899999;14,4666675;15,9041675;14,9125;15,0041665;10,183333;10,741666;9,641667;10,783333;10,066667;10,183333;9,641667
;34041;brignac;34;5;occitanie;43,6220589;3,4707627;632;579;609;591;585;591;21,041666;22,15;20,525;22,183334;20,916666;21,041666;16,495833;17,3374995;15,9708335;17,3708335;16,3333335;16,495833;11,95;12,524999;11,416667;12,558333;11,750001;11,95;9,091666
;34042;brissac;34;3;occitanie;43,8676491;3,7054639;715;647;679;662;658;662;19,466667;20,575003;18,916668;20,616667;19,3;19,466667;15,1250005;15,9750015;14,5708335;15,9958335;14,9333335;15,1250005;10,783334;11,375;10,224999;11,375;10,566667;10,783334;8,683333
;30055;brouzet les ales;30;5;occitanie;44,1329117;4,2515244;895;803;848;834;828;834;18,983334;20,183332;18,416666;20,208332;18,85;18,983334;14,2375005;15,149999;13,670833;15,158333;14,066667;14,2375005;9,491667;10,116666;8,925;10,108334;9,283334;9,491667;9,491667
;30054;brouzet les quissac;30;4;occitanie;43,863205;3,9838085;735;669;703;685;678;685;20,449999;21,516665;19,875;21,550001;20,266668;20,449999;15,7;16,5166655;15,120834;16,545834;15,4833345;15,7;10,950001;11,516666;10,366668;11,541667;10,700001;10,950001;9,499998
;11053;brugairolles;11;1;occitanie;43,1355133;2,160753;786;732;765;742;741;742;19,275002;20,525;18,733332;20,491667;19,225;19,275002;14,591668;15,5;14,058333;15,5125005;14,5208335;14,591668;9,908334;10,475;9,383334;10,533334;9,816667;9,908334;9,366668
;34044;cabrerolles;34;2;occitanie;43,5345726;3,1222496;688;639;671;649;642;649;18,725;19,883333;18,208334;19,891665;18,625;18,725;14,7791665;15,6541665;14,2625005;15,675;14,6625;14,7791665;10,833333;11,425;10,316667;11,458335;10,7;10,833333;7,891667
;30060;caissargues;30;5;occitanie;43,7922897;4,3952966;790;725;762;742;735;742;21,674997;22,65833;21,1;22,683332;21,458334;21,674997;16,6541655;17,4333325;16,0833335;17,4458325;16,4041675;16,6541655;11,633334;12,208335;11,066667;12,208333;11,350001;11,633334;10,041663
;30062;calvisson;30;5;occitanie;43,7878838;4,1889062;761;697;731;713;704;713;21,166666;22,183334;20,625;22,199999;20,966665;21,166666;16,3124995;17,116668;15,7625005;17,1249995;16,079166;16,3124995;11,458333;12,050002;10,900001;12,05;11,191667;11,458333;9,708333
;34047;campagnan;34;5;occitanie;43,5404243;3,4931383;627;579;608;588;581;588;21,125;22,233335;20,65;22,241667;21,025;21,125;16,608333;17,4541685;16,1125005;17,4791665;16,4666665;16,608333;12,091666;12,675002;11,575001;12,716666;11,908333;12,091666;9,033334
;34048;campagne;34;7;occitanie;43,7864418;4,0341873;726;664;698;679;670;679;20,891668;21,925001;20,35;21,950003;20,708332;20,891668;16,0458345;16,858334;15,4916665;16,8791685;15,8333325;16,0458345;11,200001;11,791667;10,633333;11,808334;10,958333;11,200001;9,691667
;11064;camplong d aude;11;3;occitanie;43,1329613;2,6535501;701;659;694;668;660;668;19,358334;20,591665;18,816668;20,541668;19,316666;19,358334;15,1250005;16,004166;14,5833335;16,020834;15,0499995;15,1250005;10,891667;11,416667;10,349999;11,5;10,783333;10,891667;8,466667
;30065;canaules et argentieres;30;7;occitanie;43,9792557;4,0482745;761;688;723;707;703;707;20,558332;21,691668;20,008333;21,733332;20,391668;20,558332;15,6124995;16,466667;15,0541665;16,4999995;15,4166675;15,6124995;10,666667;11,241666;10,1;11,266667;10,441667;10,666667;9,891665
;11067;canet;11;6;occitanie;43,2264481;2,8312562;611;574;607;582;575;582;20,825;22,049997;20,275;22,008333;20,750002;20,825;16,333333;17,2041655;15,7791665;17,2208335;16,2291675;16,333333;11,841666;12,358334;11,283333;12,433334;11,708333;11,841666;8,983334
;34051;canet;34;5;occitanie;43,5983276;3,4832592;632;579;609;591;585;591;21,041666;22,15;20,525;22,183334;20,916666;21,041666;16,495833;17,3374995;15,9708335;17,3708335;16,3333335;16,495833;11,95;12,524999;11,416667;12,558333;11,750001;11,95;9,091666
;66037;canet en roussillon;66;6;occitanie;42,6838989;3,0109048;549;522;553;513;506;522;21,041666;22,125;20,525002;22,125;21;21,041666;16,8916655;17,7083335;16,3708345;17,745834;16,7875;16,8916655;12,741665;13,291667;12,216667;13,366668;12,575;12,741665;8,300001
;30066;cannes et clairan;30;5;occitanie;43,9115028;4,0851336;772;701;735;721;714;721;20,441668;21,516665;19,85;21,533333;20,233335;20,441668;15,6708345;16,495832;15,0833335;16,5124995;15,4458345;15,6708345;10,900001;11,474999;10,316667;11,491666;10,658334;10,900001;9,541667
;11068;capendu;11;6;occitanie;43,1834145;2,5534608;667;622;657;633;627;633;19,916668;21,141668;19,4;21,108332;19,875;19,916668;15,5750005;16,466668;15,05;16,4875;15,5124995;15,5750005;11,233333;11,791668;10,7;11,866668;11,149999;11,233333;8,683335
;34052;capestang;34;5;occitanie;43,3218956;3,0480511;594;557;588;566;559;566;20,991667;22,158333;20,491667;22,15;20,90833;20,991667;16,470834;17,333334;15,9583335;17,370833;16,3666655;16,470834;11,950001;12,508335;11,425;12,591666;11,825001;11,950001;9,041666
;66039;caramany;66;2;occitanie;42,7367516;2,5599797;728;682;718;677;675;682;18,808332;19,958334;18,275;19,949999;18,775;18,808332;14,5083325;15,3416665;13,9625;15,370833;14,4291665;14,5083325;10,208333;10,724999;9,65;10,791667;10,083333;10,208333;8,599999
;11069;carcassonne;11;1;occitanie;43,2094154;2,3434222;714;670;702;679;676;679;19,975;21,225;19,458334;21,183332;19,95;19,975;15,4625;16,358333;14,9291675;16,3624985;15,395833;15,4625;10,95;11,491666;10,400001;11,541665;10,841666;10,95;9,025
;30068;cardet;30;7;occitanie;44,0149727;4,0888028;770;695;732;716;713;716;20,558332;21,716667;20,008333;21,766668;20,425;20,558332;15,562499;16,4458335;15,008333;16,466668;15,3874995;15,562499;10,566666;11,175;10,008333;11,166668;10,349999;10,566666;9,991666
;11070;carlipa;11;1;occitanie;43,3061638;2,1216018;775;726;757;738;740;740;19,525;20,750002;19,008333;20,741665;19,475;19,525;14,795834;15,6833345;14,258333;15,704166;14,716667;14,795834;10,066668;10,616667;9,508333;10,666667;9,958334;10,066668;9,458332
;30070;carsan;30;7;occitanie;44,2301865;4,5853286;900;805;852;839;836;839;20,083334;21,35;19,5;21,341667;19,966665;20,083334;15,1291665;16,079167;14,5499995;16,066667;14,962499;15,1291665;10,174999;10,808334;9,599999;10,791667;9,958333;10,174999;9,908335
;66041;cases de pene;66;3;occitanie;42,7874985;2,778069;626;589;624;585;578;589;20,525;21,683332;19,991667;21,666666;20,5;20,525;16,1458335;16,9833325;15,6083325;17,0083325;16,0625;16,1458335;11,766667;12,283333;11,224998;12,349999;11,625;11,766667;8,758333
;11077;castelnau d aude;11;6;occitanie;43,2330284;2,6773355;641;599;632;608;603;608;20,366667;21,575003;19,841667;21,574999;20,333334;20,366667;15,9291665;16,7916675;15,3875005;16,829166;15,858334;15,9291665;11,491666;12,008332;10,933334;12,083333;11,383334;11,491666;8,875001
;34056;castelnau de guers;34;6;occitanie;43,4356003;3,4707322;633;587;616;594;586;594;21,008333;22,124998;20,566668;22,124998;20,925;21,008333;16,608334;17,454166;16,133334;17,4833325;16,4750005;16,608334;12,208335;12,783334;11,7;12,841667;12,025001;12,208335;8,799998
;34057;castelnau le lez;34;5;occitanie;43,6377258;3,9124193;697;640;669;652;643;652;20,941668;21,958334;20,433334;22;20,766668;20,941668;16,3125005;17,1125;15,7916675;17,141667;16,1125005;16,3125005;11,683333;12,266666;11,150001;12,283334;11,458333;11,683333;9,258335
;30072;castelnau valence;30;7;occitanie;44,0094032;4,2443705;809;731;771;756;752;756;20,475;21,608332;19,908335;21,616669;20,300001;20,475;15,4958325;16,366666;14,925001;16,362502;15,295834;15,4958325;10,516665;11,125;9,941667;11,108335;10,291667;10,516665;9,958335
;34058;castries;34;7;occitanie;43,6886978;3,9797263;712;657;685;667;659;667;20,941666;21,958336;20,425;22,008333;20,775;20,941666;16,158333;16,9583345;15,6208335;16,991666;15,954167;16,158333;11,375;11,958333;10,816667;11,974999;11,133334;11,375;9,566666
;11081;caunes minervois;11;1;occitanie;43,3326149;2,5163295;707;663;697;672;670;672;19,6;20,841665;19,09167;20,79167;19,566668;19,6;15,1208335;16,0083325;14,595835;16,0083345;15,0541675;15,1208335;10,641667;11,175;10,1;11,224999;10,541667;10,641667;8,958333
;34060;causse de la selle;34;4;occitanie;43,7932243;3,6296182;729;662;695;677;672;677;19,15;20,258333;18,616665;20,291664;18,991667;19,15;14,9250005;15,766667;14,383333;15,7916655;14,7458335;14,9250005;10,700001;11,275001;10,150001;11,291667;10,5;10,700001;8,449999
