Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total_avril_septembre;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;30277;st laurent de carnols;30;7;occitanie;44,2256927;4,5318117;411;385;361;350;364;364;26,083334;27,15;25,583334;27,816666;26,349998;26,349998;20,55;21,108333;20,0000005;21,7083335;20,666666;20,666666;15,016666;15,066666;14,416667;15,600001;14,983334;15,016666;11,333332
;11351;st laurent de la cabrerisse;11;3;occitanie;43,0833969;2,7140377;271;244;243;235;243;243;25,616667;26,766668;24,949999;27,283333;25,983332;25,983332;20,8;21,383334;20,108333;22,0083335;21;21;15,983333;16;15,266667;16,733334;16,016668;16;9,983332
;30279;st laurent la vernede;30;7;occitanie;44,1113586;4,4614291;394;367;348;335;349;349;26,083334;27,050001;25,550001;27,716667;26,299997;26,299997;20,55;21,0583335;19,95;21,658334;20,608332;20,608332;15,016666;15,066666;14,349999;15,600001;14,916667;15,016666;11,283331
;30281;st mamert du gard;30;7;occitanie;43,8832092;4,1733856;331;302;296;278;293;296;26,416666;27,266665;25,783333;27,91667;26,550001;26,550001;21,1;21,5416655;20,433334;22,133335;21,0833335;21,1;15,783334;15,816666;15,083335;16,35;15,616666;15,783334;10,766667
;11353;st marcel sur aude;11;6;occitanie;43,2512779;2,9243054;248;223;224;214;223;223;26,75;27,85;26,099998;28,366667;27,033333;27,033333;21,666667;22,2333335;20,983332;22,8333335;21,8083335;21,8083335;16,583334;16,616667;15,866666;17,3;16,583334;16,583334;10,449999
;66184;st martin de fenouillet;66;2;occitanie;42,7848969;2,4784799;351;308;315;299;306;308;23,666666;24,783333;23,016665;25,300001;24,116667;24,116667;18,95;19,541666;18,266666;20,1250005;19,2083335;19,2083335;14,233334;14,299999;13,516667;14,95;14,3;14,299999;9,816668
;34274;st martin de londres;34;4;occitanie;43,7926407;3,7079682;302;272;269;253;267;269;25,166666;26,066668;24,516665;26,699999;25,333334;25,333334;20,3749995;20,850001;19,716666;21,4333325;20,416667;20,416667;15,583333;15,633334;14,916667;16,166666;15,5;15,583333;9,750001
;11355;st martin de villereglan;11;1;occitanie;43,1038666;2,2112057;339;304;304;291;301;304;24,949999;26,199999;24,400002;26,699997;25,433334;25,433334;19,7916665;20,4499995;19,208334;21,066665;20,108334;20,108334;14,633334;14,7;14,016666;15,433333;14,783334;14,7;10,733334
;34276;st mathieu de treviers;34;4;occitanie;43,7696838;3,8701158;297;268;266;249;262;266;26;26,883331;25,366667;27,5;26,166666;26,166666;21,0250005;21,4749995;20,358334;22,0583335;21,0416665;21,0416665;16,050001;16,066668;15,350001;16,616667;15,916667;16,050001;10,116665
;30285;st maurice de cazevieille;30;5;occitanie;44,0349655;4,242394;349;319;309;294;307;309;26,65;27,549997;26,066666;28,216667;26,816666;26,816666;21,058333;21,524999;20,4249995;22,116666;21,0666665;21,0666665;15,466666;15,500001;14,783333;16,016665;15,316667;15,466666;11,35
;30286;st maximin;30;5;occitanie;43,9881401;4,4559422;353;327;315;298;313;315;27;27,883333;26,433332;28,533333;27,166666;27,166666;21,441667;21,9;20,783333;22,4749995;21,433333;21,441667;15,883334;15,916667;15,133334;16,416666;15,7;15,883334;11,283332
;30289;st nazaire des gardies;30;5;occitanie;43,9805069;4,0156884;324;294;288;272;285;288;26,466667;27,383333;25,883333;28,050001;26,616667;26,616667;21,016667;21,5000005;20,391666;22,0750005;21,033334;21,033334;15,566667;15,616668;14,899999;16,1;15,450001;15,566667;11,05
;34281;st pargoire;34;3;occitanie;43,5314941;3,543561;268;240;239;225;236;239;26,166666;27,099998;25,599998;27,683332;26,366667;26,366667;21,3083325;21,833332;20,6916655;22,3999995;21,366667;21,366667;16,449999;16,566666;15,783333;17,116667;16,366667;16,449999;9,916668
;66187;st paul de fenouillet;66;3;occitanie;42,8207016;2,507417;319;280;285;273;279;280;24,716667;25,866667;24,066666;26,35;25,183332;25,183332;19,875;20,475001;19,1999995;21,058333;20,15;20,15;15,033333;15,083335;14,333333;15,766666;15,116668;15,083335;10,099997
;30355;st paul les fonts;30;5;occitanie;44,0761452;4,6167216;386;360;342;328;342;342;26,816666;27,733332;26,266668;28,4;27,016668;27,016668;21,1166665;21,5916665;20,508334;22,1916665;21,141667;21,141667;15,416667;15,450001;14,75;15,983333;15,266666;15,416667;11,600001
;30290;st paulet de caisson;30;7;occitanie;44,2609291;4,5867329;409;383;358;347;361;361;27,15;28,216667;26,666666;28,933334;27,466667;27,466667;21,2249995;21,783333;20,6916665;22,4166675;21,3916665;21,3916665;15,299999;15,349999;14,716667;15,900001;15,316666;15,316666;12,150001
;11364;st polycarpe;11;1;occitanie;43,0324478;2,3004062;403;357;360;346;356;357;23,233332;24,416666;22,616667;24,933334;23,666666;23,666666;18,383333;18,99166725;17,7416665;19,616667;18,6583335;18,6583335;13,533334;13,5666685;12,866666;14,3;13,650001;13,5666685;10,0999975
;34285;st pons de mauchiens;34;3;occitanie;43,5092621;3,5135107;266;239;238;224;236;238;26,533333;27,483332;25,966667;28,050001;26,75;26,75;21,5499995;22,083333;20,9583335;22,6416665;21,633334;21,633334;16,566666;16,683334;15,95;17,233332;16,516668;16,566666;10,183334
;30294;st privat des vieux;30;5;occitanie;44,1420059;4,1305523;362;333;319;305;318;319;26,216667;27,233335;25,683332;27,933332;26,483335;26,483335;20,6583325;21,200001;20,0666665;21,7999985;20,766667;20,766667;15,099998;15,166667;14,450001;15,666665;15,049999;15,099998;11,383337
;30295;st quentin la poterie;30;7;occitanie;44,0572014;4,4384594;377;350;334;319;334;334;26,483335;27,400002;25,916666;28,08333;26,683332;26,683332;20,866668;21,3583345;20,2500005;21,941665;20,908332;20,908332;15,250001;15,316667;14,583335;15,8;15,133332;15,250001;11,433331
;34287;st saturnin de lucian;34;3;occitanie;43,7025108;3,4661787;279;250;248;235;246;248;26,083334;27,016665;25,466667;27,65;26,299997;26,299997;21,0666675;21,5833325;20,441667;22,166666;21,1499985;21,1499985;16,050001;16,15;15,416667;16,683332;16;16,050001;10,249996
;30299;st siffret;30;5;occitanie;44,0154419;4,4685078;373;347;331;315;332;332;26,75;27,633333;26,166664;28,316668;26,933334;26,933334;21,116667;21,566667;20,4916655;22,1666665;21,150001;21,150001;15,483334;15,500001;14,816667;16,016665;15,366668;15,483334;11,45
;34289;st thibery;34;6;occitanie;43,3924561;3,4007108;250;223;224;211;223;223;27,033335;27,983332;26,41667;28,550001;27,25;27,25;21,9833345;22,5083325;21,3583355;23,1083335;22,0666665;22,0666665;16,933334;17,033333;16,300001;17,666666;16,883333;16,933334;10,316666
;30228;ste anastasie;30;5;occitanie;43,9313393;4,3421683;349;321;310;293;309;310;26,733335;27,583336;26,133333;28,233335;26,866669;26,866669;21,3083345;21,7500015;20,6583335;22,3333345;21,300001;21,3083345;15,883334;15,916667;15,183334;16,433334;15,733333;15,883334;10,983335
;11340;ste eulalie;11;1;occitanie;43,2432175;2,20541;324;289;290;280;288;289;25,566668;26,799997;25,033333;27,299997;26,016665;26,016665;20,166667;20,799998;19,5833325;21,433332;20,466666;20,466666;14,766666;14,799999;14,133332;15,566667;14,916667;14,799999;11,216666
;11366;ste valiere;11;6;occitanie;43,2745514;2,8452199;254;230;229;221;231;230;26,416666;27,533335;25,766665;28,116669;26,766665;26,766665;21,341666;21,908334;20,674999;22,5500005;21,5166655;21,5166655;16,266666;16,283333;15,583333;16,983332;16,266666;16,266666;10,499999
;34307;sussargues;34;7;occitanie;43,7097244;3,9935768;295;268;265;250;263;265;26,583336;27,433334;25,949999;28,033333;26,71667;26,71667;21,3583345;21,8250005;20,6999995;22,375;21,3416685;21,3583345;16,133333;16,216667;15,45;16,716667;15,966667;16,133333;10,583337
;11386;talairan;11;3;occitanie;43,030056;2,6696219;302;269;272;259;268;269;24,483332;25,633333;23,816668;26,15;24,866669;24,866669;19,8416665;20,425;19,141667;21,041667;20,0500015;20,0500015;15,200001;15,216667;14,466666;15,933334;15,233334;15,216667;9,650002
;66205;tautavel;66;3;occitanie;42,8135757;2,7193625;266;232;240;229;235;235;25,633333;26,699999;24,966665;27,233335;26,016665;26,016665;20,875;21,4249995;20,183333;22,0416675;21,0916655;21,0916655;16,116667;16,15;15,400001;16,85;16,166666;16,15;9,866665
;30326;tavel;30;5;occitanie;44,0093193;4,6927929;378;355;339;321;338;339;27,083334;27,950003;26,516665;28,6;27,25;27,25;21,391667;21,8500015;20,766665;22,433334;21,4;21,4;15,7;15,75;15,016665;16,266668;15,55;15,7;11,55
;66207;terrats;66;2;occitanie;42,6027565;2,75984;274;235;246;233;238;238;26,199999;27,233332;25,483332;27,766668;26,566666;26,566666;21,2333325;21,775;20,4999995;22,3583335;21,4;21,4;16,266666;16,316668;15,516667;16,949999;16,233334;16,266666;10,3
;34309;teyran;34;7;occitanie;43,684742;3,9287095;285;259;257;241;254;257;26,65;27,466667;26,033333;28,083336;26,783333;26,783333;21,483334;21,925;20,808334;22,500001;21,4749995;21,483334;16,316668;16,383333;15,583335;16,916666;16,166666;16,316668;10,466665
;11390;thezan des corbieres;11;3;occitanie;43,0893059;2,7833378;270;242;242;234;242;242;25,5;26,666666;24,833334;27,166666;25,866667;25,866667;20,7416665;21,3500005;20,0583335;21,95;20,95;20,95;15,983333;16,033335;15,283333;16,733334;16,033333;16,033333;9,833334
;34310;thezan les beziers;34;5;occitanie;43,4133682;3,1574225;249;223;223;212;223;223;26,816666;27,833334;26,199999;28,433334;27,099998;27,099998;21,7249995;22,2666665;21,075;22,891667;21,8666655;21,8666655;16,633333;16,699999;15,950001;17,35;16,633333;16,633333;10,466665
;30328;theziers;30;5;occitanie;43,9039383;4,6270952;342;318;308;291;307;308;27,866667;28,616667;27,216667;29,250002;27,966665;27,966665;22,2166675;22,5916675;21,516667;23,175001;22,1583325;22,2166675;16,566668;16,566668;15,816667;17,1;16,35;16,566668;11,399997
;66210;thuir;66;6;occitanie;42,6433067;2,7585816;257;221;230;217;224;224;26,300001;27,35;25,6;27,866667;26,683334;26,683334;21,4250005;21,9500005;20,6833335;22,5583335;21,591667;21,591667;16,55;16,550001;15,766667;17,25;16,5;16,55;10,133334
;30330;tornac;30;5;occitanie;44,0187721;3,9849014;336;306;300;283;296;300;25,6;26,533333;25;27,216667;25,799997;25,799997;20,358333;20,858333;19,741667;21,458334;20,424998;20,424998;15,116666;15,183333;14,483334;15,700001;15,049999;15,116666;10,683331
;34311;tourbes;34;6;occitanie;43,4428253;3,3732753;258;232;231;219;231;231;26,849998;27,833334;26,25;28,366667;27,083334;27,083334;21,749999;22,3;21,1166665;22,8583335;21,841667;21,841667;16,65;16,766666;15,983333;17,35;16,6;16,65;10,433334
;11392;tournissan;11;3;occitanie;43,0840759;2,6602621;282;254;254;245;252;254;25,266668;26,449999;24,633333;26,983335;25,699999;25,699999;20,475001;21,083333;19,808333;21,7166675;20,7166665;20,7166665;15,683334;15,716667;14,983333;16,45;15,733334;15,716667;9,983332
;11393;tourouzelle;11;6;occitanie;43,2471046;2,7266481;262;237;236;228;235;236;26,25;27,41667;25,599998;27,933334;26,616667;26,616667;21,225;21,8166685;20,541666;22,433334;21,416667;21,416667;16,2;16,216667;15,483334;16,933334;16,216667;16,216667;10,4
;11396;trausse;11;3;occitanie;43,318222;2,569016;294;267;266;257;265;266;25,733332;26,916666;25,133333;27,483335;26,183334;26,183334;20,5249995;21,1333335;19,8833325;21,758335;20,7916675;20,7916675;15,316667;15,350001;14,633332;16,033335;15,400001;15,350001;10,833333
;11397;trebes;11;1;occitanie;43,2054062;2,4597764;295;265;265;256;264;265;25,499998;26,683334;24,916666;27,216667;25,949999;25,949999;20,474999;21,1000005;19,8666665;21,708333;20,766666;20,766666;15,45;15,516667;14,816667;16,199999;15,583333;15,516667;10,433332
;30331;tresques;30;7;occitanie;44,1173515;4,5930853;383;357;340;326;340;340;27,366667;28,283333;26,800003;28,966665;27,549997;27,549997;21,55;22,0249995;20,941668;22,633333;21,574998;21,574998;15,733333;15,766666;15,083333;16,300001;15,599999;15,733333;11,816664
;66214;tresserre;66;2;occitanie;42,5559158;2,8377895;264;226;238;223;228;228;26,349998;27,35;25,616667;27,849998;26,683332;26,683332;21,466666;22;20,716667;22,5666655;21,6083325;21,6083325;16,583334;16,65;15,816667;17,283333;16,533333;16,583334;10,099998
;66215;trevillach;66;2;occitanie;42,7093582;2,5089872;360;315;324;307;314;315;23,533333;24,650002;22,883331;25,166666;24;24;18,7583335;19,341668;18,0583325;19,9249995;19,008333;19,008333;13,983334;14,033334;13,233334;14,683333;14,016666;14,016666;9,983334
;66217;trouillas;66;6;occitanie;42,6064224;2,8200576;265;227;239;225;229;229;26,416666;27,449997;25,683334;27,966667;26,733332;26,733332;21,4416665;21,966666;20,6750005;22,55;21,566666;21,566666;16,466667;16,483335;15,666667;17,133333;16,4;16,466667;10,266665
;11401;tuchan;11;3;occitanie;42,9062767;2,7277803;274;242;247;236;242;242;24,983332;26,116667;24,316666;26,650002;25,383333;25,383333;20,4083325;20,983333;19,6999995;21,6000015;20,6249995;20,6249995;15,833333;15,849999;15,083333;16,550001;15,866666;15,849999;9,533334
;34316;usclas du bosc;34;2;occitanie;43,7284126;3,3993502;299;269;265;253;265;265;24,516668;25,516665;23,9;26,116667;24,75;24,75;19,8333345;20,366666;19,208333;20,941667;19,933334;19,933334;15,150001;15,216667;14,516666;15,766667;15,116668;15,150001;9,599999
;30334;uzes;30;7;occitanie;44,0132179;4,4162507;362;336;321;305;321;321;27,03333;27,916664;26,449999;28,583334;27,199999;27,199999;21,324998;21,774998;20,683333;22,366667;21,3416665;21,3416665;15,616666;15,633332;14,916667;16,15;15,483334;15,616666;11,583333
;34318;vacquieres;34;4;occitanie;43,829216;3,950706;303;275;271;254;268;271;26,183334;27,033335;25,516665;27,633337;26,300001;26,300001;21,0166675;21,466668;20,333332;22,0250015;21,0000005;21,0166675;15,850001;15,900001;15,149999;16,416666;15,7;15,850001;10,45
;11251;val de dagne;11;3;occitanie;43,1335526;2,5489652;307;277;275;267;276;276;24,866667;26,033333;24,233332;26,533333;25,283333;25,283333;19,9500005;20,5583325;19,2916655;21,1749995;20,216667;20,216667;15,033334;15,083332;14,349999;15,816666;15,150001;15,083332;10,200001
;34322;valflaunes;34;4;occitanie;43,8018761;3,8623068;313;283;282;264;277;282;25,466667;26,33333;24,849998;26,966667;25,633331;25,633331;20,466667;20,933332;19,808332;21,5083335;20,491666;20,491666;15,466667;15,533334;14,766666;16,05;15,350001;15,466667;10,166664
;30340;valliguieres;30;5;occitanie;44,0083771;4,5898519;385;359;342;325;341;342;26,433334;27,333334;25,883333;27,966667;26,6;26,6;20,8750005;21,350001;20,266667;21,9166665;20,8833325;20,8833325;15,316667;15,366668;14,650001;15,866666;15,166665;15,316667;11,283333
;34325;valros;34;6;occitanie;43,4193535;3,3612881;258;232;231;219;231;231;26,849998;27,833334;26,25;28,366667;27,083334;27,083334;21,749999;22,3;21,1166665;22,8583335;21,841667;21,841667;16,65;16,766666;15,983333;17,35;16,6;16,65;10,433334
;30341;vauvert;30;6;occitanie;43,6256256;4,3058801;296;271;267;249;265;267;27,25;27,949997;26,633333;28,533333;27,316668;27,316668;22,1833335;22,5999985;21,5333325;23,1333335;22,125;22,1833335;17,116667;17,25;16,433332;17,733334;16,933332;17,116667;10,200001
;34327;vendargues;34;5;occitanie;43,6606941;3,9626384;281;255;254;236;250;254;27,083334;27,866667;26,466665;28,433332;27,200003;27,200003;21,8083345;22,25;21,1499985;22,791666;21,783335;21,8083345;16,533335;16,633333;15,833332;17,15;16,366667;16,533335;10,666668
;34328;vendemian;34;3;occitanie;43,5788994;3,5629752;273;244;242;229;241;242;26,183332;27,133333;25,616667;27,683332;26,383333;26,383333;21,249999;21,791666;20,6500005;22,35;21,308334;21,308334;16,316666;16,449999;15,683334;17,016668;16,233335;16,316666;10,066667
;34329;vendres;34;6;occitanie;43,2581635;3,2270787;240;215;216;205;215;215;26,533335;27,566666;25,933334;28,116667;26,83333;26,83333;21,833334;22,3916665;21,208334;23;21,9749985;21,9749985;17,133333;17,216667;16,483334;17,883333;17,116667;17,133333;9,699997
;30342;venejan;30;5;occitanie;44,1986427;4,6684785;394;371;347;336;349;349;27,366667;28,366667;26,866667;29,049997;27,616667;27,616667;21,516667;22,041667;20,958333;22,6499985;21,6250005;21,6250005;15,666667;15,716667;15,049999;16,25;15,633334;15,666667;11,95
;11404;ventenac cabardes;11;1;occitanie;43,2754478;2,2823184;316;284;283;274;284;284;25,65;26,866663;25,066666;27,366667;26,083334;26,083334;20,2499995;20,8999985;19,6416665;21,5000005;20,533334;20,533334;14,849999;14,933334;14,216667;15,633334;14,983334;14,933334;11,15
;11405;ventenac en minervois;11;6;occitanie;43,2518463;2,8566098;254;230;229;221;231;230;26,416666;27,533335;25,766665;28,116669;26,766665;26,766665;21,341666;21,908334;20,674999;22,5500005;21,5166655;21,5166655;16,266666;16,283333;15,583333;16,983332;16,266666;16,266666;10,499999
;30344;vergeze;30;5;occitanie;43,7370338;4,2333546;308;281;276;258;274;276;27,700003;28,466665;27,083334;29,066668;27,816666;27,816666;22,250002;22,6583325;21,583334;23,2166675;22,199999;22,250002;16,800001;16,85;16,083334;17,366667;16,583332;16,800001;11,016665
;30346;vers pont du gard;30;5;occitanie;43,9671669;4,5193105;361;334;323;304;321;323;27,099998;27,933334;26,5;28,583334;27,233332;27,233332;21,5166655;21,9500005;20,8666665;22,541667;21,5083325;21,5166655;15,933333;15,966667;15,233333;16,5;15,783333;15,933333;11,299999
;11408;verzeille;11;1;occitanie;43,1200714;2,3292077;329;294;295;284;293;294;25,016668;26,249998;24,449999;26,75;25,466667;25,466667;19,9333335;20,5916655;19,333333;21,191667;20,225001;20,225001;14,849999;14,933333;14,216667;15,633334;14,983335;14,933333;10,533334
;30347;vestric et candiac;30;5;occitanie;43,73592;4,2643423;308;281;277;258;275;277;27,783335;28,533333;27,15;29,1;27,85;27,85;22,291668;22,708333;21,616667;23,25;22,2333335;22,291668;16,800001;16,883333;16,083334;17,4;16,616667;16,800001;11,049999
;34332;vias;34;6;occitanie;43,3130646;3,3991437;242;216;218;205;217;217;26,75;27,716667;26,166666;28,266665;27,016668;27,016668;21,9333335;22,4916665;21,3166665;23,066666;22,058334;22,058334;17,116667;17,266666;16,466667;17,866667;17,1;17,116667;9,900001
;34333;vic la gardiole;34;3;occitanie;43,4863014;3,8039405;252;226;228;211;226;226;26,166666;26,983332;25,583334;27,550001;26,299997;26,299997;21,841667;22,316666;21,2250005;22,883334;21,841665;21,841667;17,516668;17,65;16,866667;18,216667;17,383333;17,516668;8,783329
;11410;villalier;11;1;occitanie;43,2524452;2,4186082;305;275;274;264;273;274;25,800001;26,966667;25,200003;27,500002;26,25;26,25;20,5083335;21,108333;19,883335;21,725001;20,7833335;20,7833335;15,216666;15,249999;14,566667;15,95;15,316667;15,249999;11,000001
;11414;villar en val;11;3;occitanie;43,0813332;2,4452031;376;335;335;324;333;335;22,883333;24,099998;22,283333;24,583334;23,383331;23,383331;18,35;18,991665;17,716667;19,600001;18,674999;18,674999;13,816667;13,883332;13,150001;14,616668;13,966667;13,883332;9,499999
;11417;villarzel du razes;11;1;occitanie;43,1423721;2,2026923;363;323;325;313;322;323;24,449999;25,699999;23,9;26,199999;24,916666;24,916666;19,308333;19,9749995;18,733333;20,5916665;19,6249995;19,6249995;14,166667;14,25;13,566666;14,983334;14,333333;14,25;10,666666
;11425;villegailhenc;11;1;occitanie;43,2716446;2,3470132;310;278;277;268;278;278;25,733332;26,916666;25,15;27,433332;26,15;26,15;20,3833325;21,0083335;19,7750005;21,616666;20,6583335;20,6583335;15,033333;15,100001;14,400001;15,8;15,166667;15,100001;11,049999
;11426;villegly;11;1;occitanie;43,293354;2,4368961;318;288;287;278;288;288;25,150002;26,366667;24,583334;26,91667;25,583334;25,583334;19,9750005;20,6;19,3666665;21,233335;20,2416675;20,2416675;14,799999;14,833333;14,149999;15,55;14,900001;14,833333;10,750001
;11427;villelongue d aude;11;1;occitanie;43,0559425;2,0920162;374;331;333;320;330;331;24,666666;25,933336;24,133333;26,433334;25,15;25,15;19,3833335;20,0500015;18,7999995;20,658334;19,683333;19,683333;14,100001;14,166667;13,466666;14,883334;14,216666;14,166667;10,983333
;11429;villemoustaussou;11;1;occitanie;43,2496071;2,3660562;306;275;274;265;273;274;25,9;27,116667;25,333334;27,65;26,383331;26,383331;20,6166665;21,258334;20,0250005;21,875;20,924999;20,924999;15,333333;15,400001;14,716667;16,1;15,466667;15,400001;10,98333
;66227;villeneuve de la raho;66;6;occitanie;42,639843;2,9105191;238;207;216;204;210;210;26,650002;27,683334;25,933334;28,183334;26,983332;26,983332;21,858335;22,4000005;21,1166675;22,9833335;22,0083325;22,0083325;17,066668;17,116667;16,300001;17,783333;17,033333;17,066668;9,916664
;11431;villeneuve les corbieres;11;2;occitanie;42,9585495;2,7697163;269;240;243;232;241;241;25,083334;26,216667;24,416666;26,733335;25,466667;25,466667;20,4416665;21,016667;19,7416665;21,633334;20,633333;20,633333;15,799999;15,816667;15,066667;16,533333;15,799999;15,799999;9,666668
;34337;villeneuve les maguelone;34;5;occitanie;43,5258102;3,8582342;258;231;233;216;230;231;26,450003;27,283333;25,883333;27,85;26,599998;26,599998;21,833334;22,3166665;21,216667;22,8666665;21,841666;21,841666;17,216665;17,35;16,550001;17,883333;17,083334;17,216665;9,383333
;11433;villeneuve minervois;11;1;occitanie;43,3294144;2,4685557;311;282;281;272;282;282;25,25;26,433332;24,666666;26,983335;25,699999;25,699999;20,0749995;20,6999995;19,466666;21,316668;20,358333;20,358333;14,899999;14,966667;14,266666;15,650001;15,016667;14,966667;10,733332
;11436;villeseque des corbieres;11;3;occitanie;43,0181732;2,8576889;262;232;236;225;233;233;25,066666;26,166666;24,383331;26,699999;25,416666;25,416666;20,583333;21,1416665;19,8833325;21,7749995;20,758333;20,758333;16,1;16,116667;15,383334;16,85;16,1;16,1;9,316666
;11437;villesequelande;11;1;occitanie;43,233017;2,2302043;318;284;284;274;284;284;25,566668;26,833334;25,033333;27,33333;26,050001;26,050001;20,216667;20,883334;19,6416665;21,4916655;20,525;20,525;14,866666;14,933334;14,25;15,650001;14,999999;14,933334;11,116667
;11438;villesiscle;11;1;occitanie;43,2279854;2,0894372;341;305;307;295;305;305;25,65;26,883333;25,116667;27,383331;26,116667;26,116667;20,1166665;20,775;19,5500005;21,3749985;20,416667;20,416667;14,583333;14,666667;13,983334;15,366666;14,716667;14,666667;11,45
;34341;villeveyrac;34;3;occitanie;43,5005646;3,5936966;270;241;241;227;238;241;26,116667;27,016665;25,516665;27,583334;26,316668;26,316668;21,291667;21,8083325;20,6583325;22,375;21,366667;21,366667;16,466667;16,6;15,8;17,166666;16,416666;16,466667;9,850001
;11441;vinassan;11;6;occitanie;43,2054901;3,0956552;243;218;220;209;219;219;25,866667;26,949999;25,266668;27,449999;26,183334;26,183334;21,2583335;21,8499995;20,625001;22,4333335;21,416667;21,416667;16,65;16,75;15,983334;17,416668;16,65;16,65;9,533334
