Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
;11003;ajac;11;1;occitanie;43,044693;2,1365159;794;722;742;717;701;722;19,716665;20,808334;19,191668;21,208334;20,133333;20,133333;14,9458325;15,6125005;14,433334;16,1208335;15,2375;15,2375;10,175;10,416667;9,675;11,033333;10,341667;10,341667;9,791666
;11004;alaigne;11;1;occitanie;43,0979767;2,0920765;817;749;761;738;725;749;19,475;20,591665;18,983334;20,999998;19,925001;19,925001;14,691666;15,370833;14,204167;15,8916655;15,0000005;15,0000005;9,908332;10,150001;9,425;10,783333;10,075;10,075;9,850001
;11008;alet les bains;11;1;occitanie;42,9941978;2,2586849;800;727;753;723;706;727;18,916666;19,983335;18,374998;20,391668;19,325;19,325;14,483333;15,137501;13,9583325;15,629167;14,7583335;14,7583335;10,05;10,291667;9,541667;10,866666;10,191667;10,191667;9,133333
;34009;alignan du vent;34;3;occitanie;43,4688721;3,339623;641;584;605;576;565;584;21,199999;22,15;20,700003;22,608332;21,466667;21,466667;16,6666665;17,308333;16,2000015;17,795833;16,8374995;16,8374995;12,133334;12,466666;11,7;12,983334;12,208332;12,208332;9,258335
;11009;alzonne;11;1;occitanie;43,2652245;2,174803;772;709;725;702;692;709;19,925;21,008333;19,433332;21,45833;20,34167;20,34167;15,2250005;15,8958335;14,7291665;16,412499;15,5166685;15,5166685;10,525001;10,783334;10,025001;11,366668;10,691667;10,691667;9,650003
;34010;aniane;34;3;occitanie;43,6833763;3,5922244;694;628;648;618;604;628;20,491667;21,383333;19,941666;21,875;20,700003;20,700003;16,0833345;16,699999;15,574999;17,183333;16,2000015;16,2000015;11,675002;12,016665;11,208332;12,491666;11,7;11,7;9,000003
;11010;antugnac;11;1;occitanie;42,962204;2,2189729;835;761;781;749;738;761;18,708332;19,808334;18,2;20,208332;19,15;19,15;14,099999;14,7916675;13,608333;15,2791655;14,4041665;14,4041665;9,491666;9,775001;9,016666;10,349999;9,658333;9,658333;9,491667
;30012;aramon;30;5;occitanie;43,9043541;4,6832366;817;747;759;732;708;747;21,666664;22,449999;21,108332;22,950003;21,758331;21,758331;16,679165;17,2166665;16,108333;17,712502;16,662499;16,679165;11,691666;11,983334;11,108334;12,475001;11,566667;11,691666;10,066665
;66008;argeles sur mer;66;2;occitanie;42,5350876;3,0242193;645;582;632;584;566;584;19,866667;20,808332;19,266666;21,183334;20,166666;20,166666;15,883334;16,4874995;15,3083335;16,9375;16,0375;16,0375;11,900001;12,166667;11,350001;12,691666;11,908334;11,908334;8,258332
;11012;argeliers;11;6;occitanie;43,3113365;2,9104886;632;577;599;574;562;577;20,841665;21,849998;20,283333;22,299997;21,141666;21,141666;16,3874995;17,0208325;15,8500005;17,5291645;16,574999;16,574999;11,933334;12,191667;11,416668;12,758332;12,008332;12,008332;9,133334
;34012;argelliers;34;4;occitanie;43,7308121;3,6526229;774;704;724;690;676;704;19,199999;20,066668;18,616667;20,575;19,391668;19,391668;15,0291665;15,6083335;14,4875005;16,1125005;15,116667;15,116667;10,858334;11,149999;10,358334;11,650001;10,841666;10,858334;8,533334
;11013;argens minervois;11;6;occitanie;43,245739;2,7709413;628;576;599;574;561;576;20,949999;22;20,391668;22,425001;21,291666;21,291666;16,508333;17,15;15,9666675;17,6625015;16,724999;16,724999;12,066667;12,3;11,541667;12,900002;12,158332;12,158332;9,133334
;11014;armissan;11;6;occitanie;43,1873894;3,0890152;620;565;593;563;549;565;20,574999;21,583334;20,05;21,983332;20,875;20,875;16,445833;17,0875;15,9375005;17,570832;16,625;16,625;12,316667;12,591666;11,825001;13,158332;12,375;12,375;8,5
;11016;arquettes en val;11;1;occitanie;43,1050911;2,4973755;795;725;748;719;703;725;18,541666;19,608335;17,999998;20,025;18,958334;18,958334;14,416666;15,075001;13,899999;15,5875005;14,7000005;14,7000005;10,291666;10,541667;9,8;11,150001;10,441667;10,441667;8,516667
;11018;arzens;11;1;occitanie;43,2012634;2,204571;817;747;766;740;728;747;19,141668;20,25;18,633333;20,683334;19,574999;19,574999;14,629167;15,3166665;14,1374995;15,8375;14,9374995;14,9374995;10,116666;10,383333;9,641666;10,991666;10,3;10,3;9,274999
;30018;asperes;30;7;occitanie;43,8070602;4,0390196;770;696;716;682;665;696;20,816666;21,633331;20,233334;22,166666;20,966665;20,966665;16,0541665;16,6208325;15,5083335;17,1333335;16,1124995;16,1124995;11,291667;11,608334;10,783333;12,100001;11,258334;11,291667;9,674998
;34013;aspiran;34;3;occitanie;43,5671921;3,4483216;655;597;616;587;575;597;21,041668;21,949999;20,500002;22,416666;21,275;21,275;16,5708345;17,1833335;16,066668;17,679166;16,708333;16,708333;12,100001;12,416668;11,633334;12,941666;12,141666;12,141666;9,133334
;34014;assas;34;7;occitanie;43,7104454;3,8982704;739;669;690;660;641;669;20,733332;21,574999;20,191668;22,066666;20,891665;20,891665;16,0916665;16,6666655;15,566667;17,154167;16,145833;16,145833;11,450001;11,758332;10,941666;12,241668;11,400001;11,450001;9,441664
;34015;assignan;34;3;occitanie;43,4002495;2,8866763;694;637;656;631;618;637;19,566668;20,575;19,016668;21,033333;19,858332;19,858332;15,291667;15,929166;14,7666675;16,4333325;15,4791665;15,4791665;11,016666;11,283332;10,516667;11,833332;11,100001;11,100001;8,758331
;30020;aubord;30;5;occitanie;43,7515526;4,3173575;792;718;736;703;685;718;21,741667;22,500002;21,183332;23,008333;21,85;21,85;16,8416665;17,375001;16,3041655;17,870833;16,8625;16,8625;11,941666;12,25;11,424999;12,733333;11,875;11,941666;9,908334
;34016;aumelas;34;3;occitanie;43,5776405;3,6174262;722;657;680;647;632;657;20,066668;20,966667;19,574999;21,450003;20,300001;20,300001;15,775001;16,383333;15,304166;16,879168;15,9000005;15,9000005;11,483334;11,799999;11,033333;12,308333;11,5;11,5;8,800001
;34018;autignac;34;2;occitanie;43,5000343;3,1674125;657;600;618;593;584;600;20,125;21,1;19,6;21,558332;20,408333;20,408333;15,8833335;16,5208335;15,3875;17,0208325;16,05;16,05;11,641667;11,941667;11,175;12,483333;11,691667;11,691667;8,716666
;34020;azillanet;34;3;occitanie;43,3238373;2,7455108;652;598;618;595;582;598;20,625;21,683334;20,083334;22,108335;20,966665;20,966665;16,112499;16,7708335;15,583333;17,266667;16,329166;16,329166;11,599998;11,858333;11,083332;12,424999;11,691667;11,691667;9,274998
;11022;azille;11;6;occitanie;43,2738876;2,6567986;659;604;623;601;588;604;20,75;21,791666;20,191668;22,225;21,1;21,1;16,15;16,795833;15,62499975;17,312501;16,3791665;16,3791665;11,55;11,8;11,0583315;12,400002;11,658333;11,658333;9,441667
;11023;badens;11;1;occitanie;43,2212448;2,5050173;688;630;649;626;614;630;20,425;21,508333;19,891666;21,916666;20,816668;20,816668;15,9291665;16,5958335;15,4083325;17,0958335;16,204167;16,204167;11,433333;11,683334;10,924999;12,275001;11,591666;11,591666;9,225002
;66011;bages;66;6;occitanie;42,6077614;2,8890972;579;522;561;523;509;523;21,691666;22,616667;21,058332;22,991669;21,966665;21,966665;17,0458325;17,625001;16,4374995;18,0875015;17,187499;17,187499;12,399999;12,633335;11,816667;13,183334;12,408333;12,408333;9,558332
;11025;bagnoles;11;1;occitanie;43,2679024;2,4489684;727;666;685;661;649;666;20,150002;21,208334;19,616667;21,658333;20,55;20,55;15,575001;16,2291665;15,0625;16,7499995;15,8458335;15,8458335;11;11,249999;10,508333;11,841666;11,141667;11,141667;9,408333
;30028;bagnols sur ceze;30;7;occitanie;44,1628189;4,6246486;893;813;817;798;771;813;20,85;21,791666;20,308332;22,341667;21,083334;21,083334;15,8625;16,4749995;15,3291655;17,0083335;15,9625005;15,9625005;10,875;11,158333;10,349999;11,675;10,841667;10,875;10,208334
;66014;baixas;66;3;occitanie;42,7457008;2,8054805;600;541;579;543;528;543;21,450003;22,416666;20,816668;22,808332;21,75;21,75;16,9083345;17,504166;16,316667;17,9791655;17,079167;17,079167;12,366666;12,591666;11,816666;13,149999;12,408334;12,408334;9,341666
;11027;barbaira;11;1;occitanie;43,175148;2,5144706;699;638;659;636;622;638;20,025;21,1;19,491667;21,541666;20,458334;20,458334;15,6708335;16,3458335;15,1625;16,8624995;15,970834;15,970834;11,316667;11,591667;10,833333;12,183333;11,483334;11,483334;8,975
;30029;barjac;30;5;occitanie;44,3123817;4,3487458;893;807;808;793;768;807;19,883333;20,891666;19,341665;21,5;20,158333;20,158333;14,9416665;15,595833;14,4249995;16,15;15,0916665;15,0916665;10;10,3;9,508334;10,8;10,025;10,025;10,133333
;30030;baron;30;5;occitanie;44,0554504;4,2746797;870;788;799;774;752;788;20,225;21,108335;19,641666;21,666666;20,425001;20,425001;15,345833;15,9375005;14,7958335;16,4625;15,433334;15,433334;10,466666;10,766666;9,950001;11,258334;10,441667;10,466666;9,958335
;34025;bassan;34;5;occitanie;43,40868;3,2554038;629;573;596;567;558;573;21,4;22,341667;20,874998;22,800001;21,666666;21,666666;16,825;17,4541665;16,3249985;17,9583345;16,9833325;16,9833325;12,25;12,566666;11,774999;13,116668;12,299999;12,299999;9,366667
;30032;beaucaire;30;5;occitanie;43,7797356;4,5938392;794;725;738;707;687;725;21,891668;22,625;21,341667;23,133333;21,975;21,975;16,9250005;17,433334;16,3625005;17,9374995;16,8958335;16,9250005;11,958333;12,241668;11,383334;12,741666;11,816667;11,958333;10,016667
;34026;beaufort;34;5;occitanie;43,3041801;2,7678614;672;615;635;612;599;615;20,216667;21,258333;19,666666;21,699999;20,541668;20,541668;15,816667;16,470833;15,3;16,9749995;16,0333345;16,0333345;11,416667;11,683333;10,933334;12,25;11,525001;11,525001;9,016667
;30033;beauvoisin;30;5;occitanie;43,6959877;4,3224649;795;723;743;706;688;723;21,574999;22,35;21,041666;22,83333;21,725;21,725;16,741666;17,3000005;16,233333;17,774998;16,787499;16,787499;11,908333;12,250001;11,425;12,716666;11,849998;11,908333;9,816667
;34028;bedarieux;34;3;occitanie;43,6127357;3,1662498;692;633;649;625;615;633;19,349998;20,333334;18,833332;20,825;19,633333;19,633333;15,1249995;15,7708335;14,629166;16,2749995;15,3124995;15,3124995;10,900001;11,208333;10,425;11,724999;10,991666;10,991666;8,641667
;34029;belarga;34;5;occitanie;43,5539398;3,4993558;642;582;602;574;563;582;21,341667;22,258333;20,85;22,75;21,599998;21,599998;16,8125;17,4291655;16,325;17,9250005;16,9458325;16,9458325;12,283333;12,599998;11,8;13,100001;12,291667;12,291667;9,308331
;30034;bellegarde;30;5;occitanie;43,7516403;4,4958606;816;745;760;727;707;745;21,775;22,525002;21,2;23,008333;21,866667;21,866667;16,8375005;17,366667;16,2666665;17,845833;16,829167;16,8375005;11,900001;12,208332;11,333333;12,683333;11,791667;11,900001;9,966666
;11034;belveze du razes;11;1;occitanie;43,1238136;2,0910823;817;749;761;738;725;749;19,475;20,591665;18,983334;20,999998;19,925001;19,925001;14,691666;15,370833;14,204167;15,8916655;15,0000005;15,0000005;9,908332;10,150001;9,425;10,783333;10,075;10,075;9,850001
;34030;berlou;34;2;occitanie;43,498703;2,9500434;759;698;715;691;677;698;18,466665;19,474998;17,933334;19,958334;18,758333;18,758333;14,379166;15,029166;13,8833335;15,545834;14,575;14,575;10,291667;10,583334;9,833333;11,133334;10,391667;10,391667;8,366666
;34031;bessan;34;6;occitanie;43,3570938;3,4160185;620;564;587;557;547;564;21,441668;22,375;20,941668;22,824999;21,708334;21,708334;17,0083345;17,6416665;16,529168;18,1375;17,162501;17,162501;12,575001;12,908333;12,116668;13,450001;12,616668;12,616668;9,091666
;34032;beziers;34;6;occitanie;43,3474655;3,2308598;633;577;601;572;562;577;21,308332;22,275002;20,791666;22,708334;21,583334;21,583334;16,8416655;17,479168;16,341666;17,979167;17,008334;17,008334;12,374999;12,683334;11,891666;13,25;12,433334;12,433334;9,15
;30039;bezouce;30;5;occitanie;43,874649;4,5005374;838;762;775;748;725;762;21,683334;22,458334;21,125;22,983332;21,808334;21,808334;16,616667;17,1416675;16,0625;17,6541665;16,6166665;16,616667;11,55;11,825001;11;12,325001;11,424999;11,55;10,258334
;11040;bizanet;11;6;occitanie;43,1483841;2,8698385;625;567;592;568;552;568;20,8;21,841667;20,241667;22,241669;21,125;21,125;16,4375005;17,075;15,8958335;17,5750015;16,6374995;16,6374995;12,075001;12,308333;11,55;12,908334;12,149999;12,149999;8,975001
;11041;bize minervois;11;3;occitanie;43,3297653;2,8712981;640;586;607;583;570;586;20,541666;21,574999;20,016665;22,041666;20,875;20,875;16,1291665;16,7833335;15,633332;17,304166;16,3500005;16,3500005;11,716667;11,991668;11,249999;12,566666;11,825001;11,825001;9,049999
;30041;blauzac;30;7;occitanie;43,9666519;4,3749399;851;771;783;755;733;771;21,025;21,883331;20,458334;22,433334;21,208334;21,208334;16,0249995;16,604166;15,483334;17,1250005;16,0916665;16,0916665;11,024999;11,325001;10,508334;11,816667;10,974999;11,024999;10,183335
;11042;blomac;11;6;occitanie;43,2136803;2,589036;666;610;630;607;594;610;20,6;21,65;20,066668;22,083334;20,966665;20,966665;16,083333;16,72916575;15,570834;17,2416675;16,333333;16,333333;11,566666;11,8083315;11,075;12,400001;11,700001;11,700001;9,266664
;34033;boisseron;34;7;occitanie;43,752449;4,0759406;752;678;699;667;650;678;21,324999;22,15;20,775002;22,650002;21,458334;21,458334;16,4124995;16,975;15,8750015;17,4666675;16,4500005;16,4500005;11,5;11,8;10,975001;12,283333;11,441667;11,5;9,958334
;30047;bouillargues;30;5;occitanie;43,8017998;4,434617;830;754;770;738;716;754;21,875;22,674997;21,333334;23,166666;22,008333;22,008333;16,8375;17,3833315;16,2791675;17,8791665;16,85;16,85;11,8;12,091666;11,225001;12,591667;11,691667;11,8;10,208333
;34037;boujan sur libron;34;6;occitanie;43,3797302;3,263406;629;573;596;567;558;573;21,4;22,341667;20,874998;22,800001;21,666666;21,666666;16,825;17,4541665;16,3249985;17,9583345;16,9833325;16,9833325;12,25;12,566666;11,774999;13,116668;12,299999;12,299999;9,366667
;30049;bourdic;30;7;occitanie;43,9777031;4,3346019;851;771;783;755;733;771;21,025;21,883331;20,458334;22,433334;21,208334;21,208334;16,0249995;16,604166;15,483334;17,1250005;16,0916665;16,0916665;11,024999;11,325001;10,508334;11,816667;10,974999;11,024999;10,183335
;11048;boutenac;11;6;occitanie;43,1462021;2,7982733;635;578;603;579;562;579;20,725;21,783333;20,175001;22,199999;21,058332;21,058332;16,3416665;16,991667;15,808334;17,4999995;16,554166;16,554166;11,958333;12,200001;11,441667;12,8;12,05;12,05;9,008332
;30050;bragassargues;30;5;occitanie;43,9189377;4,0457878;792;714;733;702;686;714;20,508333;21,383331;19,95;21,925001;20,708334;20,708334;15,754167;16,329166;15,2041665;16,8541675;15,829167;15,829167;11,000001;11,275001;10,458333;11,783334;10,95;11,000001;9,708333
;11049;bram;11;1;occitanie;43,2514305;2,1105866;779;718;731;708;698;718;20,075;21,183334;19,583334;21,6;20,508333;20,508333;15,220833;15,920834;14,745834;16,4249995;15,533333;15,533333;10,366666;10,658334;9,908334;11,249999;10,558333;10,558333;9,95
;34041;brignac;34;5;occitanie;43,6220589;3,4707627;644;583;603;575;564;583;21,316668;22,241669;20,791666;22,724998;21,558334;21,558334;16,750001;17,3708345;16,258332;17,862499;16,895834;16,895834;12,183334;12,5;11,724998;13;12,233334;12,233334;9,325
;34042;brissac;34;3;occitanie;43,8676491;3,7054639;729;660;679;648;636;660;19,749998;20,633333;19,166666;21,15;19,941668;19,941668;15,3958325;15,9791665;14,8416665;16,4833335;15,4875005;15,4875005;11,041667;11,325;10,516667;11,816667;11,033333;11,041667;8,900001
;30055;brouzet les ales;30;5;occitanie;44,1329117;4,2515244;917;832;842;816;793;832;19,25;20,191666;18,708334;20,766665;19,483334;19,483334;14,5;15,120833;13,975;15,6624985;14,6083345;14,6083345;9,75;10,05;9,241666;10,558332;9,733335;9,75;9,733334
;30054;brouzet les quissac;30;4;occitanie;43,863205;3,9838085;754;681;700;668;653;681;20,725002;21,583334;20,158333;22,099998;20,9;20,9;15,9583345;16,541667;15,420833;17,0374985;16,016666;16,016666;11,191667;11,5;10,683333;11,974999;11,133332;11,191667;9,708333
;11053;brugairolles;11;1;occitanie;43,1355133;2,160753;806;738;754;727;716;738;19,508333;20,65;19,033335;21,058334;19,966665;19,966665;14,8125;15,5125;14,3416675;16,029167;15,1333325;15,1333325;10,116667;10,375;9,65;11;10,3;10,3;9,666665
;34044;cabrerolles;34;2;occitanie;43,5345726;3,1222496;700;642;660;635;623;642;19,016666;19,991667;18,483334;20,483332;19,3;19,3;15,0374995;15,6833335;14,5375;16,1916665;15,229167;15,229167;11,058333;11,375;10,591666;11,900001;11,158334;11,158334;8,141666
;30060;caissargues;30;5;occitanie;43,7922897;4,3952966;819;742;758;727;706;742;21,933334;22,708334;21,383333;23,225;22,049997;22,049997;16,908334;17,45;16,3624995;17,95;16,92916425;16,92916425;11,883334;12,191666;11,341666;12,675;11,8083315;11,883334;10,166663
;30062;calvisson;30;5;occitanie;43,7878838;4,1889062;783;709;727;696;676;709;21,441666;22,241669;20,883333;22,741663;21,558334;21,558334;16,574999;17,133334;16,0375;17,629165;16,6041665;16,6041665;11,708332;12,024999;11,191667;12,516667;11,649999;11,708332;9,850002
;34047;campagnan;34;5;occitanie;43,5404243;3,4931383;639;581;601;571;560;581;21,416666;22,333334;20,908333;22,791666;21,666666;21,666666;16,8791665;17,5000005;16,3833335;17,983334;17,020833;17,020833;12,341667;12,666667;11,858334;13,175002;12,375;12,375;9,291666
;34048;campagne;34;7;occitanie;43,7864418;4,0341873;747;674;695;663;646;674;21,141666;21,983332;20,608335;22,483335;21,308334;21,308334;16,2958335;16,8666665;15,783334;17,379167;16,3541665;16,3541665;11,450001;11,750001;10,958333;12,274999;11,399999;11,450001;9,858333
;11064;camplong d aude;11;3;occitanie;43,1329613;2,6535501;716;654;677;653;637;654;19,65;20,716667;19,108335;21,133333;20,033335;20,033335;15,383333;16,0375;14,8708345;16,554166;15,6416675;15,6416675;11,116666;11,358333;10,633334;11,974999;11,25;11,25;8,783335
;30065;canaules et argentieres;30;7;occitanie;43,9792557;4,0482745;781;703;721;692;676;703;20,841667;21,733335;20,275;22,283333;21,033333;21,033333;15,879167;16,470834;15,3374995;17,004167;15,9624995;15,9624995;10,916667;11,208333;10,399999;11,725001;10,891666;10,916667;10,116666
;11067;canet;11;6;occitanie;43,2264481;2,8312562;621;569;593;567;555;569;21,1;22,166666;20,558332;22,583334;21,433332;21,433332;16,58333425;17,2374995;16,066666;17,741668;16,7999985;16,7999985;12,0666685;12,308333;11,575;12,900002;12,166665;12,166665;9,266667
;34051;canet;34;5;occitanie;43,5983276;3,4832592;644;583;603;575;564;583;21,316668;22,241669;20,791666;22,724998;21,558334;21,558334;16,750001;17,3708345;16,258332;17,862499;16,895834;16,895834;12,183334;12,5;11,724998;13;12,233334;12,233334;9,325
;66037;canet en roussillon;66;6;occitanie;42,6838989;3,0109048;555;502;538;502;488;502;21,375002;22,291666;20,758333;22,691668;21,641665;21,641665;17,2000015;17,7874995;16,616666;18,2625015;17,341666;17,341666;13,025001;13,283333;12,474999;13,833335;13,041667;13,041667;8,599998
;30066;cannes et clairan;30;5;occitanie;43,9115028;4,0851336;794;716;734;705;688;716;20,7;21,550001;20,133333;22,074999;20,858332;20,858332;15,9208335;16,491667;15,3750005;17,008333;15,9833325;15,9833325;11,141667;11,433333;10,616668;11,941667;11,108333;11,141667;9,716665
;11068;capendu;11;6;occitanie;43,1834145;2,5534608;682;624;644;619;607;624;20,199999;21,266666;19,666668;21,674997;20,59167;20,59167;15,8458325;16,4916665;15,329167;17,004166;16,100002;16,100002;11,491666;11,716667;10,991666;12,333335;11,608334;11,608334;8,983336
;34052;capestang;34;5;occitanie;43,3218956;3,0480511;608;552;577;549;538;552;21,283333;22,266668;20,75;22,725;21,583334;21,583334;16,7375;17,3750005;16,224999;17,8874995;16,9291675;16,9291675;12,191667;12,483333;11,699998;13,049999;12,275001;12,275001;9,308333
;66039;caramany;66;2;occitanie;42,7367516;2,5599797;736;664;699;663;644;664;19,133333;20,133333;18,533333;20,525;19,491667;19,491667;14,804166;15,416667;14,225;15,895833;15,0208335;15,0208335;10,474999;10,700001;9,916667;11,266666;10,55;10,55;8,941667
;11069;carcassonne;11;1;occitanie;43,2094154;2,3434222;733;670;687;666;653;670;20,233332;21,341667;19,733334;21,758333;20,675001;20,675001;15,6958325;16,379167;15,204167;16,879166;15,995834;15,995834;11,158333;11,416667;10,675;11,999999;11,316667;11,316667;9,358334
;30068;cardet;30;7;occitanie;44,0149727;4,0888028;790;715;727;702;684;715;20,833334;21,741669;20,291668;22,291666;21,058332;21,058332;15,825;16,433335;15,3000005;16,954166;15,929166;15,929166;10,816666;11,125001;10,308333;11,616666;10,8;10,816666;10,241666
;11070;carlipa;11;1;occitanie;43,3061638;2,1216018;794;733;746;722;713;733;19,758333;20,883333;19,291666;21,308334;20,199999;20,199999;15,008333;15,704167;14,5375;16,212501;15,3124995;15,3124995;10,258333;10,525001;9,783334;11,116668;10,425;10,425;9,774999
;30070;carsan;30;7;occitanie;44,2301865;4,5853286;920;841;839;824;797;839;20,35;21,333334;19,808332;21,908333;20,608334;20,608334;15,3833335;16,0291665;14,862499;16,5791665;15,5208335;15,5208335;10,416667;10,724999;9,916666;11,25;10,433333;10,433333;10,175001
;66041;cases de pene;66;3;occitanie;42,7874985;2,778069;631;571;607;571;555;571;20,875;21,85;20,25;22,241667;21,191668;21,191668;16,4625;17,058333;15,870834;17,541667;16,6416675;16,6416675;12,05;12,266666;11,491668;12,841667;12,091667;12,091667;9,100001
;11077;castelnau d aude;11;6;occitanie;43,2330284;2,6773355;653;597;619;595;581;597;20,666666;21,733335;20,108335;22,125;21,016666;21,016666;16,1958325;16,850001;15,6625005;17,3416665;16,4249995;16,4249995;11,724999;11,966667;11,216666;12,558333;11,833333;11,833333;9,183333
;34056;castelnau de guers;34;6;occitanie;43,4356003;3,4707322;643;588;610;579;566;588;21,300001;22,225;20,800001;22,675001;21,558332;21,558332;16,8750005;17,5000005;16,4000005;17,9875005;17,0291655;17,0291655;12,45;12,775001;12;13,3;12,499999;12,499999;9,058333
;34057;castelnau le lez;34;5;occitanie;43,6377258;3,9124193;711;647;669;635;619;647;21,208332;22,050001;20,675001;22,541666;21,375;21,375;16,5666655;17,158334;16,054167;17,641666;16,641667;16,641667;11,924999;12,266667;11,433333;12,741666;11,908334;11,924999;9,450001
;30072;castelnau valence;30;7;occitanie;44,0094032;4,2443705;835;753;766;740;719;753;20,75;21,625;20,191666;22,191668;20,925;20,925;15,758333;16,3458335;15,2166665;16,879167;15,8208335;15,8208335;10,766666;11,066667;10,241667;11,566666;10,716667;10,766666;10,158334
;34058;castries;34;7;occitanie;43,6886978;3,9797263;730;664;684;651;635;664;21,233332;22,03333;20,691668;22,549995;21,375;21,375;16,433332;16,9958315;15,9125;17,4874975;16,475;16,475;11,633332;11,958333;11,133332;12,425;11,575;11,633332;9,741668
;11081;caunes minervois;11;1;occitanie;43,3326149;2,5163295;722;663;682;658;646;663;19,883333;20,95;19,358335;21,375;20,28333;20,28333;15,3625;16,033334;14,8666675;16,5375005;15,637498;15,637498;10,841667;11,116668;10,375;11,700001;10,991666;10,991666;9,291664
;34060;causse de la selle;34;4;occitanie;43,7932243;3,6296182;743;673;691;662;648;673;19,433332;20,308332;18,858334;20,833332;19,633333;19,633333;15,183333;15,770833;14,654167;16,291666;15,295833;15,295833;10,933334;11,233334;10,45;11,75;10,958333;10,958333;8,675
